duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class
14998894,104,5868,48024,25327,20025.22563,20004.19893,4811.481527,3404.252856,100.0073739,11100.8185,65,24054,10005.93329,5732.857156,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996709,92,5913,82552,25012,20107.66174,19991.03067,5828.822548,3463.030311,99.82190093,11080.231,86,24165,10024.5381,5756.739504,-1,0,-1,0,-1,0,-1,0,Non-VPN
14988474,91,5925,100781,24436,20110.79732,20007.03872,6773.952542,3466.141932,99.81002736,11078.91304,52,24040,10025.73512,5975.043692,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996455,163,5952,52024,24567,19995.27333,20004.36449,5143.895735,3454.178747,100.0903213,11110.02567,82,24141,9997.636667,6006.061617,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991193,814,5906,67560,24935,20051.09103,19988.25733,5351.216615,3363.192061,99.99204199,11099.11666,57,24236,10007.47196,5998.224617,-1,0,-1,0,-1,0,-1,0,Non-VPN
14984824,1974,5870,38789,25351,20023.99332,20005.65154,4158.710956,3463.376193,100.0345416,11103.83412,95,24051,10003.22029,5956.220531,-1,0,-1,0,-1,0,-1,0,Non-VPN
14993646,86,5844,70819,24239,19991.528,19986.71162,5290.858292,3433.892249,100.1090729,11112.10709,86,24100,9995.764,6072.966074,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995841,998,5905,41967,25410,20027.66043,20001.44326,3883.83701,3416.895814,99.9610492,11095.67646,58,24059,10010.57477,5900.31219,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991162,2304,5982,49459,25437,19998.72995,19988.216,4272.064583,3330.930756,100.0589547,11106.54398,86,24129,10000.77518,6002.785083,-1,0,-1,0,-1,0,-1,0,Non-VPN
14993567,96,5780,54018,24197,20015.23632,20000.28571,4625.322179,3449.467163,100.0429051,11104.76246,51,24048,10002.37959,6081.18234,-1,0,-1,0,-1,0,-1,0,Non-VPN
14980337,954,5924,46396,24394,20025.36497,19988.14152,4161.365277,3500.313701,100.0645046,11107.16001,87,24092,10000.22497,6045.632226,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999023,97,5909,84684,24179,19998.69733,20001.54072,5176.890884,3346.507939,100.0731848,11108.12351,50,24080,9999.348667,6153.025225,-1,0,-1,0,-1,0,-1,0,Non-VPN
14988392,2012,5918,38774,24974,20023.53012,20011.20427,4305.101325,3411.673888,99.94401,11093.78511,82,24192,10012.28591,6120.626685,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998427,380,5694,54542,24967,19992.65421,19990.59467,4604.475465,3324.019233,100.0771614,11108.56492,48,24057,9998.951333,6184.897461,-1,0,-1,0,-1,0,-1,0,Non-VPN
6852556,426,5674,43814,24762,20035.52786,19981.9152,4633.136834,3330.434311,99.96270005,11095.85971,53,23934,10018.35673,5805.033225,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986365,10591,100,27709,62895,20002.35648,20022.48262,2826.689264,4647.464976,100.0242554,11102.69235,100,23163,10004.249,5144.31131,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995345,12243,99,24693,70727,19993.79333,20053.23427,2742.905796,5161.264781,99.96435561,11096.04347,99,23541,10010.24366,4985.810703,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992820,15638,100,26155,58090,19998.89186,19987.71733,2835.834011,4830.533162,100.1145882,11112.71929,5,24052,9995.213333,5130.352122,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986059,15640,95,25405,91520,19999.39386,20002.87316,2732.394232,6249.686104,100.0930265,11110.32594,8,23983,9997.370914,5102.157182,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997079,15645,89,25446,117249,19996.10533,19989.10948,2797.789631,5567.612437,100.0861568,11109.5634,13,23635,9998.052667,5165.066775,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992959,15632,81,25057,79454,19992.84112,19999.7263,2762.713658,6753.655379,100.046962,11105.21279,81,23637,10001.97398,5254.566697,-1,0,-1,0,-1,0,-1,0,Non-VPN
14993202,15625,404,24658,46714,20002.26035,20006.57543,2754.581072,4278.583429,100.0453405,11105.0328,76,22972,10002.13609,5309.878794,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994700,15665,101,25709,71873,20004.1028,20019.62617,2773.52171,5796.941036,100.0353458,11103.92339,17,23758,10003.13542,5251.987709,-1,0,-1,0,-1,0,-1,0,Non-VPN
14993380,15642,98,24639,82697,20006.26836,20008.2283,2714.307281,5627.836494,100.0441528,11104.90096,98,23152,10002.25484,5372.147843,-1,0,-1,0,-1,0,-1,0,Non-VPN
14980903,15570,86,26134,188073,19999.30708,19989.65154,2789.335175,8044.786329,100.1274756,11114.14979,36,24203,9993.931288,5482.649129,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996159,15502,2035,26611,40618,19994.87867,20032.30348,2770.32687,4324.818209,100.0256132,11102.84307,67,23049,10004.10874,5214.58593,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992988,15650,93,26164,73592,20000.32176,20044.1016,2706.025074,5727.592702,99.98007068,11097.78785,80,23913,10008.67023,5405.127817,-1,0,-1,0,-1,0,-1,0,Non-VPN
14988012,15493,2900,24506,53877,19998.46328,20005.06008,2787.729011,4404.40174,100.0799839,11108.87822,29,24099,9998.673783,5674.328862,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997191,15653,106,26521,96086,19996.25467,19989.45127,2713.108931,5021.716874,100.0854093,11109.48044,10,25199,9998.127333,5447.966117,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996647,12424,52,25932,67238,19997.06809,20004.71696,2749.773257,5643.603069,100.0223583,11102.48177,34,24088,10004.43429,5525.865236,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994877,15665,93,24940,57118,19993.51535,20019.86248,2752.005883,4756.980833,100.034165,11103.79232,93,23472,10003.2535,5508.3897,-1,0,-1,0,-1,0,-1,0,Non-VPN
14985692,15658,911,25460,68763,19999.10147,20045.2838,2742.956746,4915.992871,99.9620171,11095.7839,9,23020,10010.4823,5601.428568,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995776,15550,2137,25389,62429,19994.368,19985.72363,2782.064872,4718.865236,100.0948534,11110.52872,108,23643,9997.184,5634.905462,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996323,15646,91,25446,57132,19996.1482,20021.79306,2735.995704,4795.626363,100.0245193,11102.72165,16,23712,10004.21815,5634.274516,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986572,15587,69,24896,117695,19998.01068,20111.85772,2737.689094,7803.638313,99.82269461,11080.3191,69,23977,10024.46288,5791.961248,-1,0,-1,0,-1,0,-1,0,Non-VPN
14977593,15494,92,27808,63272,19995.77437,19982.64352,2749.088659,5513.037262,100.1496035,11116.60599,41,23913,9991.723149,5625.735219,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995526,15516,82,24983,139620,19994.03467,20027.90642,2780.506429,7184.919121,100.0298356,11103.31175,17,24542,10003.68646,5909.270318,-1,0,-1,0,-1,0,-1,0,Non-VPN
14993909,15650,67,24603,74213,19996.57944,19991.87867,2737.278417,5237.161429,100.1073169,11111.91218,56,23917,9995.939333,5846.607103,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998681,12432,73,26249,213746,19996.668,20008.87717,2819.775273,9499.461582,100.0754666,11108.3768,57,24039,9999.120667,5855.354359,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992594,15630,89,25783,97265,19996.57143,20166.98385,2787.174497,7142.987628,99.64920013,11061.06121,22,23983,10041.92498,5924.702507,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994102,15552,359,24941,72106,20000.35781,20045.59091,2726.828506,5282.483969,99.97264258,11096.96333,69,23960,10009.41389,5823.678437,-1,0,-1,0,-1,0,-1,0,Non-VPN
14990460,15634,78,24642,91908,19999.63017,20079.21984,2774.575696,6137.883372,99.86351319,11084.84996,54,24061,10020.36096,6137.799518,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996523,15585,91,24754,107519,19995.364,20018.05214,2734.142501,6156.193693,100.0231854,11102.57358,63,23985,10004.35157,6062.402937,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997105,15477,92,25267,76186,19994.91455,20049.60561,2746.157261,6374.296018,99.95262419,11094.74129,92,23846,10011.41856,6123.519209,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983341,15553,5406,24662,38168,19998.51535,20017.44118,2764.876643,4250.34807,100.0444427,11104.93314,18,23858,10002.23031,5889.503676,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998954,15530,94,25300,72322,19996.56667,20048.30749,2783.674472,5415.311649,100.0069738,11100.77409,60,24191,10005.97332,6096.021818,-1,0,-1,0,-1,0,-1,0,Non-VPN
14989305,15485,93,25423,48938,19995.03204,19985.74,2759.448561,5022.136369,100.1380651,11115.32523,44,24136,9992.87,5840.557146,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998182,15624,99,25141,58802,19997.576,20000.43391,2775.920556,4816.609966,100.0787962,11108.74638,28,23766,9998.788,6330.803968,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995012,15654,256,25567,60893,19998.21095,20100.55228,2717.17046,5720.258877,99.83319787,11081.48496,16,23711,10023.40374,6233.18265,-1,0,-1,0,-1,0,-1,0,Non-VPN
14989806,15612,385,25144,47922,19994.18158,20039.84759,2727.007926,5109.277351,100.0012942,11100.14366,107,24230,10006.54606,6160.362315,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998455,15505,2987,24718,49446,19997.94,20007.28438,2759.339178,4232.426727,100.0769746,11108.54418,87,23573,9998.97,6239.779956,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996394,15516,1515,25751,43222,20003.87984,19997.04005,2808.373283,4337.780085,100.0240458,11102.66908,19,24812,10004.26551,6183.814986,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998695,15628,51,24605,123003,20002.10414,20024.95995,2799.368999,6236.866201,100.0087008,11100.96578,51,24050,10005.80053,6339.217958,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999707,15643,2977,24627,37816,19999.60933,19994.65821,2767.023515,4268.82821,100.0686213,11107.61697,59,24128,9999.804667,6128.643903,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998535,15662,4744,26646,50415,19998.82109,20002.50601,2813.930842,4492.996301,100.0097676,11101.08421,3,23749,10005.6938,6440.831797,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991082,15653,267,24591,47030,19999.1215,19988.10933,2806.109731,4263.595612,100.126195,11114.00765,106,23696,9994.054667,6382.177278,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998294,15577,2821,24521,44453,19995.91733,20033.44118,2765.731015,4622.303496,100.0113746,11101.26258,58,24066,10005.53302,6411.620987,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994825,15655,3420,24783,48152,19996.57944,19993.1,2762.23849,4340.402462,100.1012016,11111.23338,48,24525,9996.55,6429.335997,-1,0,-1,0,-1,0,-1,0,Non-VPN
14982176,15640,97,24699,97945,19998.753,19999.69159,2734.950185,5818.306261,100.118968,11113.20545,11,24171,9994.78052,6533.032339,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998386,15572,54,24791,65753,19997.848,20004.498,2773.927192,4444.034982,100.077435,11108.59528,10,23905,9998.924,6575.787232,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991389,14409,97,26442,124412,19997.13485,20091.57105,2795.465509,6651.343821,99.85732476,11084.16305,16,24823,10020.98195,6294.699105,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991789,15651,475,26396,67949,19998.98131,20015.73965,2771.665869,5030.774587,100.05477,11106.07947,0,24358,10001.19346,6231.447972,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999476,15555,133,24651,56433,19999.30133,20011.9385,2747.106703,4287.968245,100.0034935,11100.38777,45,24125,10006.32155,6758.5369,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998611,15581,227,26517,81335,20001.43658,20106.20946,2833.271634,6037.002773,99.40920529,11034.42179,62,24033,10066.18188,6543.210222,-1,0,-1,0,-1,0,-1,0,Non-VPN
14993144,15634,164,26111,45451,20002.80374,20012.88518,2746.347669,4170.090214,100.0457276,11105.07576,7,24504,10002.0974,6524.462679,-1,0,-1,0,-1,0,-1,0,Non-VPN
14982408,15576,4038,27030,37286,19999.29907,20000.502,2833.165861,4156.585338,100.1174177,11113.03337,47,24073,9994.93529,6480.527634,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999426,15622,623,25489,42955,19997.152,19994.48533,2842.117408,4376.966897,100.1371652,11115.22534,78,23562,9992.955363,6833.417842,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986673,15647,1331,24606,43349,19998.64753,20062.48059,2741.913382,4375.385012,99.95547377,11095.05759,31,23974,10011.13761,6693.010497,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995940,15593,69,24626,69207,19994.58667,20033.79679,2788.655952,5211.915638,100.027074,11103.00521,2,24406,10003.96264,6893.560743,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994274,15648,102,25691,79379,19999.38585,19992.36533,2736.153097,5403.194117,100.10488,11111.64168,32,24257,9996.182667,6853.723798,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998265,15472,91,25967,464811,19997.68667,20523.36575,2737.734738,17095.96436,98.81142919,10968.06864,41,24029,10127.12019,6933.236606,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992096,15533,1105,24386,58873,19993.52737,20042.90909,2750.35426,4267.755347,99.9860193,11098.44814,55,24097,10008.07477,6887.750999,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983782,15641,1864,25055,42258,20003.47397,20026.79813,2744.129753,4023.763238,100.0414982,11104.6063,77,24116,10002.5247,6897.757204,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998904,15652,57,25814,71685,19998.53867,19988.76533,2716.382807,5223.299155,100.1406503,11115.61218,57,24070,9992.607595,7001.66638,-1,0,-1,0,-1,0,-1,0,Non-VPN
14987548,15579,95,24733,81944,20000.47797,20036.82888,2718.019156,6413.38866,100.0163602,11101.81599,12,23868,10005.03872,6740.491596,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999952,15542,98,25849,60910,19999.58745,19996.06533,2722.701711,4774.296002,100.0669869,11107.43554,37,23900,9999.968,6944.564839,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999263,15523,48,24430,78560,19999.01733,20007.85829,2739.202338,4919.888388,100.0049136,11100.54541,18,24038,10006.17945,6997.351013,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997557,15532,3477,24853,36258,20004.80908,19986.74533,2762.862124,4364.208412,100.0829668,11109.20932,30,23642,9998.371333,6984.063905,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983233,15573,54,26058,259209,20001.86916,20004.16155,2800.32727,10310.73782,100.1119051,11112.42146,28,24073,9995.485657,7130.560949,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998261,15610,4655,26325,43009,19997.68133,19994.55674,2828.440504,3975.263345,100.0782691,11108.68787,7,24006,9998.840667,6850.903086,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994184,15632,102,26948,73419,20002.76502,20018.93725,2798.828715,5547.930407,100.0387884,11104.30551,24,25659,10002.79119,7077.77088,-1,0,-1,0,-1,0,-1,0,Non-VPN
14989516,15501,2686,24411,41355,20005.35247,20038.95321,2788.724366,3993.144425,100.0032289,11100.35841,41,24019,10006.35247,7062.990309,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999456,15644,52,24669,80375,19998.86515,19993.33467,2745.450313,6078.391964,100.0702959,11107.80284,23,24563,9999.637333,7171.591742,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997819,15643,56,25145,182614,19997.092,20007.02941,2754.423985,7509.978715,100.0145421,11101.61417,56,24163,10005.21614,7202.200307,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996154,12255,74,26738,86121,20006.06542,19989.464,2766.971205,6298.425183,100.0923303,11110.24867,0,24393,9997.436,7158.003088,-1,0,-1,0,-1,0,-1,0,Non-VPN
14981801,15604,94,24549,71087,19998.83979,20016.42914,2729.072784,5039.834472,100.0547264,11106.07463,4,24054,10001.20227,7176.261693,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997254,15614,86,24613,106665,19993.42667,19993.90133,2785.785428,6204.105265,100.1516678,11116.83512,4,23985,9991.508328,7091.116399,-1,0,-1,0,-1,0,-1,0,Non-VPN
14982407,15610,82,26079,72790,19995.83845,20003.21362,2811.066619,6108.464695,100.1174244,11113.03411,17,24156,9994.934623,6869.377508,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997457,15630,222,25499,64748,19996.60933,20007.61415,2792.1828,5758.2009,100.0836342,11109.28339,4,25291,9998.304667,6899.167731,-1,0,-1,0,-1,0,-1,0,Non-VPN
14992309,15648,65,24788,66333,19997.17757,20016.43391,2806.631907,5923.004988,100.0512996,11105.69426,1,24158,10001.54036,6992.567732,-1,0,-1,0,-1,0,-1,0,Non-VPN
14984381,15632,3148,26045,35589,19999.68758,20005.84913,2813.33769,5051.348809,100.1042352,11111.57011,82,25537,9996.251501,6922.833923,-1,0,-1,0,-1,0,-1,0,Non-VPN
14980970,15529,57,24550,214070,20001.29506,19988.55674,2786.540651,9432.171951,100.1270278,11114.10009,15,24022,9993.975984,7197.247754,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999870,15661,3126,24590,38810,19997.80667,20034.37032,2723.789612,4053.632134,100.0008667,11100.0962,8,23453,10006.58439,7225.186382,-1,0,-1,0,-1,0,-1,0,Non-VPN
14980815,15716,1400,25596,33937,20001.08812,19983.72897,2769.325216,4393.112718,100.1280638,11114.21508,17,24034,9993.872582,7098.342463,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999433,15691,1251,25234,30134,19994.77067,19999.83445,2794.308418,3873.074322,100.0704493,11107.81988,70,23933,9999.622,7115.244722,-1,0,-1,0,-1,0,-1,0,Non-VPN
14995822,15702,1185,25000,46762,19999.38985,19986.52267,2786.986577,4818.355086,100.0945463,11110.49464,14,24084,9997.214667,7263.132943,-1,0,-1,0,-1,0,-1,0,Non-VPN
14988668,15581,4894,24707,41444,20005.18825,20065.00937,2720.335362,4010.296025,99.94216964,11093.58083,41,24591,10012.47027,7261.528228,-1,0,-1,0,-1,0,-1,0,Non-VPN
14984578,15699,2582,24903,31736,20004.9239,20003.13618,2757.787349,3909.158612,100.1029191,11111.42403,2,24060,9996.382922,7218.150802,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983573,15593,64,24758,86447,20001.37917,19999.18425,2783.039307,6008.319751,100.1096334,11112.16931,10,24758,9995.712475,7081.057203,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998754,15496,64,26667,157509,19997.55333,20003.753,2727.646977,7913.086217,100.0749796,11108.32273,45,24031,9999.169333,7218.597926,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996509,15645,101,24860,78366,19996.20027,20074.77376,2748.368126,5518.675824,99.88991438,11087.7805,88,23802,10017.70808,7213.19881,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997203,15711,52,24830,65068,19993.03333,20026.69385,2755.514119,4414.878604,100.0186501,11102.07017,21,24117,10004.8052,7198.179433,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996777,15702,80,24769,73359,19999.99866,20017.30708,2734.501482,5398.712554,100.0214913,11102.38553,36,24453,10004.52101,7183.260015,-1,0,-1,0,-1,0,-1,0,Non-VPN
14985511,15576,92,24660,66349,20001.49533,20060.92503,2792.815273,4772.866537,99.96322448,11095.91792,21,24044,10010.36139,7372.869928,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998180,15586,74,24635,72971,19994.15867,20046.71524,2802.408876,5609.721458,100.0121348,11101.34696,4,23527,10005.45697,7235.463223,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986872,15705,4187,24716,33019,19998.46195,20007.42323,2795.028054,4065.35515,100.0875967,11109.72323,8,24001,9997.913276,7276.949283,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996269,15516,56,26218,135277,19995.02533,19991.41733,2813.613189,8199.034259,100.158246,11117.56531,26,24167,9990.852099,7182.495171,-1,0,-1,0,-1,0,-1,0,Non-VPN
14987660,15698,63,25984,58796,19996.66355,20036.97861,2778.094197,4349.578688,100.0156128,11101.73303,63,24140,10005.11348,7149.486039,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983897,15720,98,24706,70950,20001.70494,20058.76439,2749.249283,6249.65843,99.97399208,11097.11312,48,24073,10009.28323,7160.349445,-1,0,-1,0,-1,0,-1,0,Non-VPN
14979435,15681,4582,24715,38820,19998.60614,19987.39786,2765.023796,4716.565283,100.1372882,11115.23899,29,24703,9992.951968,7012.05687,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999653,15044,75,24730,165713,19999.53733,20055.36145,2794.203532,8133.948699,99.93564518,11092.85661,20,24173,10013.11949,7315.163611,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997599,12371,315,24759,68411,20002.91455,19988.208,2795.191427,4726.453499,100.0826866,11109.17821,107,23958,9998.399333,7068.011058,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983937,11514,56,26305,67697,20003.80774,20058.57028,2807.458604,5530.665321,99.9737252,11097.0835,17,24182,10009.30995,7109.016441,-1,0,-1,0,-1,0,-1,0,Non-VPN
14998601,12085,87,26908,135060,20001.3725,20021.05474,2773.273437,6686.344615,100.0093275,11101.03536,80,24718,10005.73783,7196.528394,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996007,15644,105,24598,58948,19994.61467,20002.41121,2725.895406,4835.075451,100.0933115,11110.35758,24,24126,9997.338,7092.379742,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997668,15662,59,25953,86250,19996.46195,20023.58879,2777.950461,5594.174955,100.0155491,11101.72595,9,23702,10005.11541,7164.634072,-1,0,-1,0,-1,0,-1,0,Non-VPN
14999228,15708,311,25216,61294,19992.91867,20026.48529,2790.173314,4754.435838,100.0051469,11100.57131,27,24199,10006.1561,7161.141505,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997765,15686,53,26074,68286,19997.02,20024.57086,2816.681671,4999.916107,100.0149022,11101.65415,26,24334,10005.18012,7210.556467,-1,0,-1,0,-1,0,-1,0,Non-VPN
14986491,12685,59,24643,125394,20002.21495,20032.30481,2760.626345,7309.601276,100.0234144,11102.599,14,24083,10004.33311,7210.384603,-1,0,-1,0,-1,0,-1,0,Non-VPN
14989777,15492,97,25285,63258,19996.49399,20013.0534,2759.811674,5193.220618,100.0681998,11107.57018,42,24127,9999.851234,7230.129791,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997254,15706,105,24948,53643,19996.33867,20019.38585,2760.179707,4739.957311,100.0849889,11109.43377,24,24080,9998.169333,7104.018431,-1,0,-1,0,-1,0,-1,0,Non-VPN
14987543,15561,598,25363,40928,19999.94927,20059.16466,2811.434116,4586.184683,99.94967154,11094.41354,26,24083,10011.71877,7131.913226,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997367,15700,83,24929,153436,19997.7984,20017.99466,2778.094865,8338.185607,100.0175564,11101.94876,19,23757,10004.91461,7058.384275,-1,0,-1,0,-1,0,-1,0,Non-VPN
14976985,15508,54,26178,72971,19995.97463,20085.14899,2756.314167,5574.343039,99.88659266,11087.41179,54,24110,10018.05017,6999.344171,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997916,15539,3653,24674,50609,19997.22133,20017.91722,2730.78035,4402.184965,100.0805712,11108.9434,13,23975,9998.610667,7034.578819,-1,0,-1,0,-1,0,-1,0,Non-VPN
14997991,15710,94,25014,78432,19996.10013,19997.32133,2754.913242,5659.863278,100.0800707,11108.88785,13,24096,9998.660667,7081.164072,-1,0,-1,0,-1,0,-1,0,Non-VPN
14978415,15698,101,26129,83157,19995.30574,20055.07239,2813.44131,5857.028814,99.94381916,11093.76393,26,25052,10012.30949,7076.240636,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996753,15590,106,25478,79603,19995.30533,20020.81041,2690.333371,5522.962671,100.0883325,11109.8049,105,24272,9997.835333,7004.711037,-1,0,-1,0,-1,0,-1,0,Non-VPN
14985403,12631,104,25852,79010,19995.88385,20033.96123,2743.115766,6215.561794,100.0306765,11103.40509,41,24732,10003.60681,7043.330089,-1,0,-1,0,-1,0,-1,0,Non-VPN
14996720,15524,421,25258,59300,19993.29333,20049.09091,2739.355962,4641.319462,100.0218714,11102.42773,44,24023,10004.48299,6980.531689,-1,0,-1,0,-1,0,-1,0,Non-VPN
14982686,15546,99,26149,124527,20000.15888,20349.57517,2797.111018,8701.169284,88.30192397,9801.51356,32,26149,11333.34796,7470.077798,-1,0,-1,0,-1,0,-1,0,Non-VPN
